"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-03","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","3.2","","","","1"
"2021-04","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.8","","","","1"
"2021-05","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.5","","","","1"
"2021-06","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","3.2","","","","1"
"2021-07","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.7","","","","1"
"2021-08","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2021-09","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2021-10","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","3.4","","","","1"
"2021-11","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.4","","","","1"
"2021-12","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","1.9","","","","1"
"2022-01","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","3.8","","","","1"
"2022-02","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.7","","","","1"
"2022-03","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.0","","","","1"
"2022-04","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","1.8","","","","1"
"2022-05","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","1.7","","","","1"
"2022-06","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2022-07","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2022-08","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","1.6","","","","1"
"2022-09","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","1.6","","","","1"
"2022-10","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","4.1","","","","1"
"2022-11","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.0","","","","1"
"2022-12","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2023-01","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.7","","","","1"
"2023-02","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2023-03","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2023-04","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2023-05","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","","x","","","1"
"2023-06","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.5","","","","1"
"2023-07","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","3.3","","","","1"
"2023-08","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.2","","","","1"
"2023-09","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.1","","","","1"
"2023-10","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.4","","","","1"
"2023-11","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","3.1","","","","1"
"2023-12","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","3.5","","","","1"
"2024-01","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","3.8","","","","1"
"2024-02","Saskatchewan","2016A000247","Unemployment rate","Professional, scientific and technical services [54]","Both sexes","15 years and over","Percentage","242","units","0","v2720754","9.6.21.1.1","2.3","","","","1"
"2017-01","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","8.6","","","","1"
"2017-02","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","14.3","","","","1"
"2017-03","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.7","","","","1"
"2017-04","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","9.5","","","","1"
"2017-05","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","7.9","","","","1"
"2017-06","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","10.3","","","","1"
"2017-07","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","9.0","","","","1"
"2017-08","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","7.2","","","","1"
"2017-09","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","11.3","","","","1"
"2017-10","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","9.3","","","","1"
"2017-11","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","7.9","","","","1"
"2017-12","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","8.5","","","","1"
"2018-01","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.6","","","","1"
"2018-02","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.8","","","","1"
"2018-03","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.2","","","","1"
"2018-04","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.7","","","","1"
"2018-05","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","4.8","","","","1"
"2018-06","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","4.4","","","","1"
"2018-07","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","3.8","","","","1"
"2018-08","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.1","","","","1"
"2018-09","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.8","","","","1"
"2018-10","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.5","","","","1"
"2018-11","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","3.9","","","","1"
"2018-12","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","9.4","","","","1"
"2019-01","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2019-02","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","3.1","","","","1"
"2019-03","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","4.3","","","","1"
"2019-04","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2019-05","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","3.0","","","","1"
"2019-06","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.2","","","","1"
"2019-07","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2019-08","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2019-09","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2019-10","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2019-11","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.0","","","","1"
"2019-12","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.2","","","","1"
"2020-01","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.1","","","","1"
"2020-02","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","3.6","","","","1"
"2020-03","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","3.5","","","","1"
"2020-04","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","11.9","","","","1"
"2020-05","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","12.6","","","","1"
"2020-06","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","8.7","","","","1"
"2020-07","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2020-08","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.1","","","","1"
"2020-09","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","9.2","","","","1"
"2020-10","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.6","","","","1"
"2020-11","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","12.5","","","","1"
"2020-12","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","11.6","","","","1"
"2021-01","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","7.3","","","","1"
"2021-02","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.0","","","","1"
"2021-03","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","11.7","","","","1"
"2021-04","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","7.1","","","","1"
"2021-05","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","4.7","","","","1"
"2021-06","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.0","","","","1"
"2021-07","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2021-08","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2021-09","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2021-10","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2021-11","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2021-12","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2022-01","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.0","","","","1"
"2022-02","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2022-03","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","12.7","","","","1"
"2022-04","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","12.5","","","","1"
"2022-05","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2022-06","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.2","","","","1"
"2022-07","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.7","","","","1"
"2022-08","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","4.5","","","","1"
"2022-09","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2022-10","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.9","","","","1"
"2022-11","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","7.2","","","","1"
"2022-12","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","10.1","","","","1"
"2023-01","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.9","","","","1"
"2023-02","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","11.8","","","","1"
"2023-03","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","11.7","","","","1"
"2023-04","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","9.1","","","","1"
"2023-05","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.8","","","","1"
"2023-06","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","6.6","","","","1"
"2023-07","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2023-08","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2023-09","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2023-10","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","3.0","","","","1"
"2023-11","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","3.6","","","","1"
"2023-12","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2024-01","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","5.2","","","","1"
"2024-02","Saskatchewan","2016A000247","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2720755","9.6.22.1.1","","x","","","1"
"2017-01","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.4","","","","1"
"2017-02","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","","x","","","1"
"2017-03","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","1.7","","","","1"
"2017-04","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","3.5","","","","1"
"2017-05","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.8","","","","1"
"2017-06","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","3.3","","","","1"
"2017-07","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","14.3","","","","1"
"2017-08","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","19.2","","","","1"
"2017-09","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.0","","","","1"
"2017-10","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","","x","","","1"
"2017-11","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","","x","","","1"
"2017-12","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","","x","","","1"
"2018-01","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.4","","","","1"
"2018-02","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.3","","","","1"
"2018-03","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","3.0","","","","1"
"2018-04","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.8","","","","1"
"2018-05","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","3.7","","","","1"
"2018-06","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","3.1","","","","1"
"2018-07","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","9.8","","","","1"
"2018-08","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","18.2","","","","1"
"2018-09","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","3.7","","","","1"
"2018-10","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.9","","","","1"
"2018-11","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","1.3","","","","1"
"2018-12","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","1.3","","","","1"
"2019-01","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.8","","","","1"
"2019-02","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.0","","","","1"
"2019-03","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","1.3","","","","1"
"2019-04","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","1.4","","","","1"
"2019-05","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.6","","","","1"
"2019-06","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.7","","","","1"
"2019-07","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","13.2","","","","1"
"2019-08","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","24.2","","","","1"
"2019-09","Saskatchewan","2016A000247","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2720756","9.6.23.1.1","2.0","","","","1"
